label,x,y,z,intensity
sweet,-7.673534667527846,-4.7821963817371005,-4.017028727218773,0.8367002606391907
sweet,-3.2861541177855966,5.299164507263982,-3.052666459364756,0.8318421244621277
sweet,-7.352152598669074,-2.452335701184714,-2.5903192196406852,0.7898684144020081
sweet,-2.150236402230142,8.110703702391652,-3.8575997822680974,0.8105980157852173
sweet,-14.189769421409535,6.309235572802498,-3.891911265237911,0.848913311958313
sweet,-1.5829345362444982,6.035376791711232,0.5177858086150626,0.7646577954292297
sweet,12.99373520942697,-0.3911129257291533,-8.064481602906547,0.7524242997169495
sweet,-4.8517356802399405,-10.269806084186886,-1.1253817188669721,0.7979562878608704
sweet,-4.582407656094738,-10.984542116213618,-1.8138195381826996,0.695699155330658
sweet,-7.1350896406332485,1.9232750388508273,-4.598340894096782,0.6379202008247375
sweet,-0.6594982479753427,9.334880930258748,3.3296852981525906,0.673050582408905
sweet,-0.14299861246493256,8.24670687419788,2.586735364920739,0.6864733695983887
sweet,-1.827358296485375,10.093479405995755,0.6270570642103938,0.7814763784408569
sweet,-3.501420059711007,9.033372124317339,-0.1033173027018384,0.5255064964294434
sweet,1.3773102826985324,9.376632639083763,3.076554890807768,0.5952224731445312
sweet,-4.05455953505595,-7.550396988896196,0.7214078267572933,0.7831355333328247
sweet,-9.657045409977634,1.0559571931691774,-4.955870519237416,0.9240041971206664
sweet,-8.201388270593583,3.840408475200873,-3.371427314866037,0.8987683653831482
sweet,-5.436990742133056,4.972383980002252,-4.4927940326500035,0.8972124457359314
sweet,-8.119230034064092,-12.440249072839638,1.8400250620441891,0.7236763834953308
sweet,-7.351145204487631,2.5079471370778283,0.29471940489846343,0.6221624612808228
sweet,-8.400784631372774,1.3595434236487665,-0.3960518816271429,0.55327969789505
sweet,-8.029840971823305,-1.1324263007079574,-2.9844274291962933,0.6195874214172363
sweet,-6.786288775693459,2.8331676510348056,-1.3569174504655572,0.8103364109992981
sweet,-5.361456897127091,-0.5242161803514228,0.5552739277662968,0.5833747386932373
sweet,-9.956879046502909,3.8297516138934125,2.5614907866953693,0.8258388042449951
sweet,-11.418607123148446,1.289114438511679,2.5175036473446655,0.8140669465065002
sweet,-11.122584574093194,1.0701271712007743,3.594181819669128,0.6828866004943848
sweet,-4.836918385019129,5.396155396101777,-2.6082141079755217,0.5867228507995605
sweet,7.876903701213916,3.790825917829175,-8.460114219192409,0.92035573720932
sweet,-2.260267615175425,8.9221802626518,-1.2436475864595293,0.8444309830665588
sweet,-10.887874425826778,-0.8307892635355519,-5.699764281680388,0.7955742478370667
sweet,-4.847526347470263,-1.7905327908382416,5.7939068099949615,0.837039589881897
sweet,6.6265759379186955,0.21090116218493807,-4.049838038137153,0.7152022123336792
sweet,-2.4792937970839657,-7.256456601263027,2.7750057837373756,0.5560429096221924
sweet,-10.175262827408098,5.237629356157908,-2.8442056370305497,0.55588299036026
sweet,-6.691448108808887,6.575959582596126,1.7503958938393795,0.5651044249534607
sweet,-6.70615843381012,3.991226226309634,-2.046086025700243,0.5327692627906799
sweet,-3.1441809297130745,-0.8463945987897794,-6.440522487550669,0.7921856045722961
sweet,-9.501227159049071,0.7779451091143559,-2.767639295122248,0.7882699370384216
sweet,-8.139243965519022,0.16634737942643088,-1.8925864184650647,0.5402907133102417
sweet,-7.723254639670905,8.898485405099338,7.9913885942979395,0.7695403695106506
sweet,-6.180946263743053,-11.5273858712473,-0.8946132780028688,0.6697144508361816
sweet,2.525189885927493,-7.531781414715451,-7.123890635180189,0.8285811543464661
sweet,-1.373557072288094,-9.843743232457678,0.3018184018133005,0.5739918351173401
sweet,-9.124123430445874,-4.20661311330733,0.30463498311192705,0.5530005693435669
sweet,-5.552406761056145,0.9934291105742703,-4.81121694234592,0.6366758346557617
sweet,-3.953135915465527,0.972029260317536,-6.799659688946326,0.7674556374549866
sweet,-2.902625850732676,-9.321501521477265,-0.5397922250877109,0.816002607345581
sweet,-7.679912973186993,-8.6909155890074,2.892684986603363,0.6821731328964233
sweet,-2.642190335462805,-10.452729023066409,-1.2654831089601903,0.7887179255485535
sweet,1.331969041529513,-7.2461511865081905,-5.498917014355013,0.72441166639328
sweet,-4.631421729268146,-7.5765253931250305,-0.8536410479617493,0.7299964427947998
sweet,-7.539076940514011,3.9444299027056586,1.132674419741291,0.5775339007377625
sweet,-7.000537902664828,2.1794319724822566,-0.24664861063552718,0.6273828148841858
sweet,4.48115187535154,-10.787831413537093,-11.801492409714696,0.8726361989974976
sweet,-9.24639658064682,3.7414820569455967,-3.0093822837944786,0.5786089897155762
sweet,-2.830607320459459,0.859416481337785,-5.921409474222888,0.567786455154419
sweet,2.5100739542500095,3.4966416067584323,-7.073522138675466,0.5727168917655945
sweet,-2.560491096938834,4.2602272481547026,2.0386118781358045,0.7498683929443359
sweet,3.4034637087673687,8.30447224616956,-4.461200953076434,0.7474173307418823
sweet,-7.5223686448205695,9.51035600824751,3.579973519178287,0.6252189874649048
sweet,9.932893876677495,10.982905380446926,-10.065587754809101,0.8118604421615601
sweet,-4.0533898910366295,0.2519752021021997,6.03913328774952,0.8264437317848206
sweet,-1.407754406300526,2.8597530172792798,9.560751965819023,0.7069411873817444
sweet,-3.0742888990741926,-0.7899037518899903,-0.2765828601020709,0.7797036170959473
sweet,-10.01224668171673,5.025265547072131,0.01925426772086668,0.854521632194519
sweet,-9.621938645788946,0.12517677793234372,0.2613180192702058,0.8088774085044861
sweet,-10.372262193099086,-1.9471857040934122,0.33894147263893404,0.7557023167610168
sweet,-8.84713397050964,0.5298157121226023,1.192362122797859,0.71580570936203
sweet,-9.830859621084326,6.723011898572727,1.3122767639007706,0.7576486468315125
sweet,6.841808623128654,11.370649926334256,-9.543798560733078,0.8167912364006042
sweet,-8.613624311904976,7.737953456245477,1.2678707350463065,0.5802609920501709
sweet,-0.3262462402729883,3.1316353089975966,2.189796960505604,0.8279303908348083
sweet,-11.018283990293682,1.9706797129353457,-0.599691822622105,0.7916709780693054
sweet,-4.488161640497893,-5.253193041967852,-2.007891577753447,0.7506099343299866
sweet,-8.998950973791748,-9.878436505050006,-0.8326326666635985,0.7953678369522095
sweet,-8.406682109377327,1.7633749226225819,-1.317280281138867,0.5143067240715027
sweet,-6.634930583839242,3.6395142063845687,-3.9602627496767817,0.7161584496498108
sweet,-8.709184693814363,4.219939537477693,2.077903088400024,0.797649085521698
sweet,0.5617699972961979,11.812152126049893,2.622573683547585,0.7113742828369141
sweet,-4.484664329898964,-11.190274144892403,-5.88726530583927,0.8714791536331177
sweet,-5.544392798989494,-10.314967463732769,-0.5233456992400257,0.7421747446060181
sweet,-4.605221658028162,2.4633218014379397,-5.9655948884509735,0.6362183690071106
sweet,-1.126080614327522,-2.427866029940276,-6.695768978154202,0.7119091749191284
sweet,0.9069027517669978,14.419605278346557,-9.096609359803494,0.9203688502311708
sweet,-8.916347012641635,2.8377370410684386,-1.3124600986634058,0.8372448086738586
sweet,-6.805683315442976,-2.12813413781517,4.361520315849609,0.6248103976249695
sweet,1.3085925955563842,2.5116205161405842,-6.946111193719105,0.6777794361114502
sweet,-8.881182338430628,4.0814444595509825,-0.79409634805109,0.8224591016769409
sweet,-8.404684140686332,3.5040151104050508,0.12654971234203302,0.8190983533859253
sweet,6.452244195195466,-7.26980507435448,-13.012443568943464,0.9562696814537048
sweet,-7.497788509311103,-8.831417468648974,-0.12144355775718291,0.5747281908988953
sweet,-6.683998671864717,2.0313427809180555,3.6085346585224967,0.5242510437965393
sweet,-2.065651384056189,-0.5934690654643993,-4.719458478533236,0.7710859775543213
sweet,-6.808078772796454,1.2553586584445762,-8.682866497331675,0.7124871611595154
sweet,-5.326528308006479,-8.675357474561379,-4.63089740850908,0.5764002203941345
sweet,-2.974120434329651,0.34148192518205217,-5.692531042860793,0.585894763469696
sweet,-2.2926340779041716,5.727134945446734,-1.9429550318334556,0.6644609570503235
sweet,-5.98391663865017,-0.7901091508578215,-6.999243898628463,0.882141649723053
sweet,2.7722507047462863,8.067076532430951,-6.483758833953546,0.6180865168571472
sweet,-3.345836000913238,5.749560185473271,-1.8774501271648594,0.7789310812950134
sweet,-5.17788311118193,12.361762207151653,-5.469781857352697,0.9053530097007751
sweet,-3.304342640471013,7.802601675860046,0.5320027508303551,0.7065573930740356
sweet,-7.190128879251177,-7.687487231324971,6.424787525734465,0.5769100785255432
sweet,-10.01224668171673,5.025265547072131,0.01925426772086668,0.854521632194519
sweet,-8.32185736172202,10.684293569270121,3.7124292796639864,0.7116435766220093
sweet,-1.4888622447801954,10.003025811892465,-6.885901203356256,0.8617343902587891
sweet,-1.3152268205246151,13.14335466744261,-5.084392955446937,0.822071373462677
sweet,-9.621938645788946,0.12517677793234372,0.2613180192702058,0.8088774085044861
sweet,-8.319653041492067,2.856566940640391,-3.391451870429172,0.6874372959136963
sweet,-5.210197015890038,4.4985512570251345,-0.37276188585034586,0.7084844708442688
sweet,-1.1809115459161683,11.435577872173763,-10.919021017616162,0.8778548240661621
sweet,-3.998291109488745,10.095094897407236,-6.5029584685494255,0.587316632270813
sweet,-3.6596135253571647,7.828828736136488,-13.0122947257875,0.9541606307029724
sweet,-1.2109695202905693,3.8592577630934795,6.631190680942505,0.6992489099502563
sweet,-2.912670576914748,-1.2051610530083119,-4.901758717395122,0.5407752394676208
sweet,-7.886286209250311,3.7590141823719696,-2.4224065142436415,0.8018632531166077
sweet,-9.349121070505406,2.0244776424857167,-4.418724348732981,0.7800899147987366
sweet,-7.704566560697352,-13.740453542000065,-4.57781516169583,0.6695406436920166
sweet,-5.715943288088339,3.7388158443603947,-8.948077059962085,0.8068551421165466
sweet,-10.603331260583928,5.106030475627466,1.467294130172936,0.8473809361457825
sweet,-6.371761900298634,3.504836172901648,6.099493320872861,0.5215858817100525
sweet,-3.6958760258413377,12.791908653339606,3.882327923599063,0.5265313982963562
sweet,-10.315429022257675,-1.329065301330721,-4.695169673210749,0.7835536003112793
sweet,-4.9859866756080855,5.696372881180023,-4.7530594010385965,0.8828923106193542
sweet,-9.854525793959677,-2.3755956726108565,-2.1624888581313297,0.6633228659629822
sweet,-5.849864372426112,7.304551446943499,-0.9706371619772077,0.615074098110199
sweet,-1.6618740488318362,14.417028667156478,0.8738598674830697,0.7418877482414246
sweet,-8.906789125015937,1.9218102576521792,-2.219748795657231,0.803151547908783
sweet,-6.905672721359013,2.3138250982399367,1.2400254780817017,0.6265333294868469
sweet,5.945237520494254,9.617823691743236,-8.458000518801688,0.6157768964767456
sweet,-3.199672842332521,10.216449013537348,-3.652764191747647,0.7807708978652954
sweet,1.6907443209204303,4.029880850061934,-7.090355266262165,0.621952474117279
sweet,-5.53599581952171,0.26644024122151344,-0.13434975935394916,0.5524019598960876
sweet,-8.384773702744631,0.12480033804793844,-2.861073375032683,0.5173333287239075
sweet,-6.087089838125042,7.705015468736044,0.523864293356221,0.5328253507614136
sweet,-9.106050014170478,-0.7639578757736818,-1.7692295232430648,0.5021178126335144
sweet,-4.0182830525091315,6.456873070904618,-3.919121009889287,0.6733543276786804
sweet,4.051681791995383,-3.5931491324046165,-2.109603029462164,0.7107930183410645
sweet,-3.7879024471460347,5.254927554543396,-2.9802054195149186,0.8946991562843323
sweet,3.6193338747195996,8.379876602706293,-6.127112774481526,0.9086722731590272
sweet,5.5724904832637785,6.709865707443067,-7.786054687319709,0.8073673248291016
sweet,6.764291168856224,-1.5575096106595727,-4.76313706949877,0.7411647439002991
sweet,1.9134934357032343,3.5403313343090157,-11.557944621561585,0.795605480670929
sweet,4.455113125015982,6.5507212161776085,-6.273007620676887,0.5538446307182312
sweet,-2.356282073331936,7.546712642260911,-6.173048069602801,0.8880091905593872
sweet,6.589352939798168,-4.15016301690683,-7.089242745082332,0.7483465075492859
sweet,0.6668048942227668,3.6216844733769866,-7.552271367373086,0.8122866749763489
sweet,7.012494042126266,13.17786676578122,-11.425469153824556,0.5993000864982605
sweet,-8.349134092707104,-1.7650053811543631,6.426367760240919,0.6088879704475403
sweet,6.841808623128654,11.370649926334256,-9.543798560733078,0.8167912364006042
sweet,5.592423452217664,-13.841133115962963,4.3410343261312345,0.721017062664032
sweet,6.6265759379186955,0.21090116218493807,-4.049838038137153,0.7152022123336792
sweet,0.6449989398971265,9.308367148061558,-8.174045219580853,0.911429524421692
sweet,2.6352932937157685,-6.168174889020126,-2.550736310240784,0.8487374782562256
sweet,12.99373520942697,-0.3911129257291533,-8.064481602906547,0.7524242997169495
sweet,7.604421051621252,-2.323388090008782,-6.5931316026167535,0.8646731972694397
sweet,-4.954867366978642,1.9931750250600493,3.9959964880160608,0.5930579900741577
sweet,6.679547072031558,-0.24218665876739925,1.5033249869048286,0.616065502166748
sweet,-1.68279373227526,1.975393687306511,-2.050879717947725,0.6998101472854614
sweet,-3.0587946541887403,1.5240068344449458,-3.4303810930225933,0.6678404808044434
sweet,-3.4152967434140487,6.40572379235505,-1.2845542728367223,0.8956867456436157
sweet,4.487356027362787,-6.378335387852748,-7.7302557008504875,0.9355618953704834
sweet,9.687560991322634,1.042393250964987,-4.045888891429061,0.6788526773452759
sweet,4.107570574299821,-15.04005128424454,3.494813646258833,0.7960581183433533
sweet,1.6907443209204303,4.029880850061934,-7.090355266262165,0.621952474117279
sweet,-4.730217279214243,5.51046971416389,-9.411658875226356,0.8517771363258362
sweet,-0.8290184433116298,6.654883451061472,-10.301702158634662,0.9488720893859864
sweet,3.4034637087673687,8.30447224616956,-4.461200953076434,0.7474173307418823
sweet,-3.372436971137849,10.662111852981704,0.39391258157323555,0.6214406490325928
sweet,-1.3844429616852263,11.677309361628016,0.4183455464990098,0.7026752829551697
sweet,15.89151628088969,2.2367075390727695,1.8120760817852786,0.8537348508834839
sweet,10.888255706377803,-1.0093788031157402,-4.435112868593069,0.7033708691596985
sweet,0.4768729281153185,-6.58556959262602,5.563352101204769,0.5108342170715332
sweet,-5.7211941781405224,-8.479319390446214,0.5504660026080473,0.5283238887786865
sweet,3.7137735156686054,-2.9697943813284375,-4.582997135758602,0.7065752148628235
sweet,-4.605221658028162,2.4633218014379397,-5.9655948884509735,0.6362183690071106
sweet,-3.501420059711007,9.033372124317339,-0.1033173027018384,0.5255064964294434
sweet,-9.1112607074037,-1.3715751648457366,-4.911422944634998,0.8395801782608032
sweet,-1.4749887220842153,-2.4367675874180423,2.478643139218393,0.5239369869232178
sweet,-9.308258250561282,3.0462908819857946,-0.8525772699320826,0.8850178718566895
sweet,-4.283652540544841,-1.1593552827871594,-6.279195067676008,0.8840834498405457
sweet,-7.373594280379343,7.417194489545793,0.2681764340389788,0.6849810481071472
sweet,-9.435482418639516,5.548936664440451,0.7522099693310375,0.8355806469917297
sweet,6.567397581627493,-2.205273251201148,-5.9030256672746555,0.8137580156326294
sweet,-2.0463048184036676,-8.526040769901392,-6.602955898727465,0.7669100761413574
sweet,3.923433137789078,-9.93007097426931,-7.261705089676204,0.746488630771637
sweet,-0.6594982479753427,9.334880930258748,3.3296852981525906,0.673050582408905
sweet,-6.70615843381012,3.991226226309634,-2.046086025700243,0.5327692627906799
sweet,-1.4699593006836067,10.133137155980654,-0.00939668766263194,0.8798136711120605
sweet,-2.804840870257595,8.306424017647505,2.7585135261540534,0.5525285601615906
sweet,-3.1441809297130745,-0.8463945987897794,-6.440522487550669,0.7921856045722961
sweet,-3.7780774556869527,3.894337569687504,-7.087395169602876,0.9020272493362428
sweet,-5.4143334513048895,2.603338861585973,-6.136593846884372,0.7521297335624695
sweet,-5.552406761056145,0.9934291105742703,-4.81121694234592,0.6366758346557617
sweet,3.2908385382637664,7.193485860967568,-9.884636654254418,0.943349838256836
sweet,7.948852629966033,11.317436006599575,-7.503854437911704,0.5712456703186035
sweet,-0.643289568377619,14.529283160439235,5.106437009259209,0.5810256004333496
sweet,-5.201391245472426,6.9334080845038475,-8.687284514954143,0.8974056839942932
sweet,5.945237520494254,9.617823691743236,-8.458000518801688,0.6157768964767456
sweet,6.30749896201021,2.70010636759551,-8.475781259581646,0.5529241561889648
sweet,2.8070231245731603,7.8797328003407365,-5.446554117349648,0.7422537803649902
sweet,8.818176749975029,12.394908776840426,-3.516941634502696,0.8101091980934143
sweet,0.8703544907074209,8.57830091458884,-5.154733472129133,0.8047625422477722
sweet,3.522467716592649,3.758120552425255,-8.017442612871132,0.8375598192214966
sweet,-1.3152268205246151,13.14335466744261,-5.084392955446937,0.822071373462677
sweet,-1.1809115459161683,11.435577872173763,-10.919021017616162,0.8778548240661621
sweet,-3.345836000913238,5.749560185473271,-1.8774501271648594,0.7789310812950134
sweet,-1.4888622447801954,10.003025811892465,-6.885901203356256,0.8617343902587891
sweet,-5.869425250957559,1.7821750261426086,-6.602385390223383,0.8852781653404236
sweet,7.19759415632168,10.99763602847282,-11.800483071068655,0.7749300003051758
sweet,-6.634930583839242,3.6395142063845687,-3.9602627496767817,0.7161584496498108
sweet,-5.7620602430516215,7.404460460942252,-3.488572096737969,0.654733419418335
sweet,0.23961744071236596,3.282904609616734,-5.743081605012597,0.6814828515052795
sweet,-3.953135915465527,0.972029260317536,-6.799659688946326,0.7674556374549866
sweet,-2.688573153924556,2.65314794326153,-8.350179387129954,0.8859331011772156
sweet,-4.1986224203801354,-1.2033084683538517,-5.923444469996411,0.8611988425254822
sweet,-5.827766530400913,0.6555858074816324,-4.798327217340302,0.6929082274436951
sweet,0.8428681308384582,4.063175689389835,-5.037239251556313,0.7614315152168274
sweet,2.477409808911004,0.7652231115874241,4.109369477158912,0.5556836128234863
sweet,5.788118325691765,2.479484997493417,-3.715368068982654,0.6645094752311707
sweet,-3.870902607917103,-2.722322661256887,-7.771867510821795,0.8528742790222168
sweet,-4.588082554942906,-12.470304170136536,-3.1338311784104413,0.8907289505004883
sweet,1.331969041529513,-7.2461511865081905,-5.498917014355013,0.72441166639328
sweet,-7.205922458594509,-9.44780786068296,-0.4162692989238591,0.8156202435493469
sweet,-8.692269814763844,-11.748223169760555,-1.03080781747828,0.8198702931404114
sweet,5.219470275820807,-0.6915658834359447,-8.468049937331223,0.8826684951782227
sweet,1.6410871316517726,-2.359287685967625,-8.730568204344781,0.9400563836097716
sweet,-4.9859866756080855,5.696372881180023,-4.7530594010385965,0.8828923106193542
sweet,-1.7048396294800734,8.125341584235642,-12.812184853016841,0.9373856782913208
sweet,-2.2915785529898605,2.2871845502812893,-9.095354268573928,0.5921934843063354
sweet,-1.671047376977045,7.568264221208756,0.7428039134366814,0.6643627285957336
sweet,-1.9909853366617742,9.662756908029573,0.16896118884327455,0.6358752846717834
sweet,1.1811858849006667,7.102427480127996,-9.703760645622971,0.9508731961250304
sweet,-6.321052402461943,7.994674723315533,-12.730132130751622,0.9824807047843932
sweet,1.3844456455797653,5.94771231864774,-8.72221867310162,0.8430594205856323
sweet,0.28134926239929126,10.258086498513546,-5.490102415280312,0.8709625005722046
sweet,-4.685492922310326,7.877137209219195,-8.126060098200332,0.9015440940856934
sweet,-6.643637766278147,-1.214021145439849,-1.3955861668253462,0.8568453192710876
sweet,-7.138289846108715,4.9451663720385755,4.902300082360122,0.8476523160934448
sweet,2.4186394071272574,15.890860004576634,7.493895522130705,0.5895863175392151
sweet,-7.422684181540572,1.0536655009168396,-2.732579109201998,0.905655801296234
sweet,-5.838127097483637,7.4349960385865215,-1.8719696426270247,0.727135956287384
sweet,-8.952394509509329,1.9044386933722732,-0.8976145423211243,0.8781325817108154
sweet,-7.174293405622638,7.894064903839252,2.901606669530139,0.5967237949371338
sweet,-11.442154925325779,7.290886134395006,-0.27452236013530684,0.8380525708198547
sweet,-10.884997026751888,1.9118137124481343,-1.9289335665173315,0.8224722146987915
sweet,-2.487621418936756,-3.3132113833576975,-3.6057020442262937,0.6816251277923584
sweet,-8.536711460287203,0.07929551808500088,-1.692010601765675,0.8366773128509521
sweet,-8.903905693765617,-1.8745933929585812,-1.5364231976630345,0.7460610270500183
sweet,-7.673534667527846,-4.7821963817371005,-4.017028727218773,0.8367002606391907
sweet,-7.623435220449916,-4.963806755977357,-4.866959047856683,0.8521144390106201
sweet,-9.771948211946603,2.6152303293448154,-3.819122673990009,0.9392261505126952
sweet,-10.505327041844067,2.2650757857059682,-0.1327155113731353,0.7337665557861328
sweet,0.17618156118737086,7.627755579054829,-1.4877237705884112,0.81101393699646
sweet,-8.897169472921592,-0.3212921400466181,-1.2755936254777867,0.8508552312850952
sweet,-9.649666123922955,0.558695826305794,-0.6786547230956698,0.6847085356712341
sweet,-9.273279673318685,2.523973500850233,-10.119113478246444,0.9644525647163392
sweet,0.5845755528883199,10.42249152311621,-2.0771396179240074,0.6299392580986023
sweet,-3.0742888990741926,-0.7899037518899903,-0.2765828601020709,0.7797036170959473
sweet,-7.886286209250311,3.7590141823719696,-2.4224065142436415,0.8018632531166077
sweet,-0.2893240792443235,1.3367731791259203,-2.12625884860641,0.6460272669792175
sweet,-0.4228570539189981,3.6616254927103973,-14.652750670919776,0.9507622718811036
sweet,-3.998291109488745,10.095094897407236,-6.5029584685494255,0.587316632270813
sweet,-5.784502039227566,-3.751991821410894,-2.5108747960347984,0.6540467143058777
sweet,-6.243173824196673,7.813129935864831,-7.905645001426679,0.9516242742538452
sweet,-2.716588863440827,-2.160998239836935,-0.40395745355592444,0.8548504114151001
sweet,-1.294073883055016,-10.85758665826008,-3.3451741349877406,0.8049885034561157
sweet,-3.3465648276829487,-8.8354729754788,-6.338706446737533,0.6873895525932312
sweet,-2.4792937970839657,-7.256456601263027,2.7750057837373756,0.5560429096221924
sweet,-2.902625850732676,-9.321501521477265,-0.5397922250877109,0.816002607345581
sweet,-4.7880216737152,-9.743774002228351,-1.601537543802833,0.8176480531692505
sweet,-7.402882971053779,-10.229099139274204,-0.9663194482610438,0.8215845227241516
sweet,-8.26441070060941,-9.797578387082424,1.7951866586835241,0.6782474517822266
sweet,-11.122584574093194,1.0701271712007743,3.594181819669128,0.6828866004943848
sweet,-10.525291221783576,4.117488247867983,1.1082866785374677,0.7734110355377197
sweet,-6.905672721359013,2.3138250982399367,1.2400254780817017,0.6265333294868469
sweet,-9.956879046502909,3.8297516138934125,2.5614907866953693,0.8258388042449951
sweet,-5.544392798989494,-10.314967463732769,-0.5233456992400257,0.7421747446060181
sweet,-7.679912973186993,-8.6909155890074,2.892684986603363,0.6821731328964233
sweet,-7.589178567737262,-6.561078704943834,4.294438192971472,0.6839343309402466
sweet,-1.2746002563334182,-10.15102548904317,-2.551889134405626,0.8036661148071289
sweet,-2.4714413429886273,-10.995361893438922,0.8154891306494982,0.7201421856880188
sweet,-8.125919639258516,-11.604790700983983,0.5000709962775921,0.9240233302116394
sweet,-9.312727249087496,-9.455553855223556,2.784011522251137,0.8221571445465088
sweet,-8.709184693814363,4.219939537477693,2.077903088400024,0.797649085521698
sweet,2.6474649269309416,-8.414580608113157,-7.453139983127622,0.6583331823348999
sweet,-5.1355860801339,-8.317522227948965,-6.106714493173391,0.6865057945251465
sweet,0.3877873897941857,-10.641352988420842,-8.202044999902709,0.65389484167099
sweet,0.5961438163328482,-0.6601228143201446,-6.808818232059692,0.930703580379486
sweet,-2.642190335462805,-10.452729023066409,-1.2654831089601903,0.7887179255485535
sweet,-5.737862795883516,-7.323237238706748,-6.3325622845438305,0.7321604490280151
sweet,3.9050640869929056,-0.3811398636599367,-6.846004516959179,0.5143280625343323
sweet,-4.582407656094738,-10.984542116213618,-1.8138195381826996,0.695699155330658
sweet,-4.8517356802399405,-10.269806084186886,-1.1253817188669721,0.7979562878608704
sweet,0.268175556957022,7.443355075469948,3.2502926032458066,0.7647557854652405
sweet,0.021406828401739925,-9.364970736891102,-6.427152576591712,0.8297788500785828
sweet,1.1666815218793396,-9.905065934315397,-2.0305266461467926,0.5122926235198975
sweet,2.6777960418083184,-9.112481964902683,-3.409575148531274,0.7628142237663269
sweet,22.365562823721074,9.101920938202667,-7.550693181064811,0.8031832575798035
sweet,22.402884948776062,12.016052955648936,-7.2039053775920925,0.9332910776138306
sweet,-2.1415836493223255,-10.206571101753557,-5.755456799302529,0.8643571734428406
sweet,-4.912938598244635,-2.6194830982140536,6.418034747997618,0.5762004852294922
sweet,-5.294401239379382,-1.277102512356082,8.117771564456485,0.5857804417610168
sweet,-5.326528308006479,-8.675357474561379,-4.63089740850908,0.5764002203941345
sweet,-5.451114429078726,-10.30973724056236,-1.7637076385300934,0.6246786713600159
sweet,-0.4013814384498423,7.603569170951542,-5.259195611896161,0.7558340430259705
sweet,-9.067490476324016,-6.893678024607655,5.158651140541857,0.7617999315261841
sweet,-4.488161640497893,-5.253193041967852,-2.007891577753447,0.7506099343299866
sweet,-5.436241804246523,-1.1219526591131368,1.4765722819642273,0.6715472936630249
sweet,-7.607234490314906,-4.57786991087103,4.079296258204829,0.5232324004173279
sweet,-4.531087598471475,0.28120548693390557,8.582341329305864,0.5154948234558105
sweet,-9.525351646263596,-4.781521309995111,0.5757124520214193,0.7291879057884216
sweet,-9.367800437912841,-1.2017170117040883,2.789430986671856,0.758635938167572
